Groups:
AD9226_0_BITS_r[11..0] =, AD9226_0_BITS_r[11], AD9226_0_BITS_r[10], AD9226_0_BITS_r[9], AD9226_0_BITS_r[8], AD9226_0_BITS_r[7], AD9226_0_BITS_r[6], AD9226_0_BITS_r[5], AD9226_0_BITS_r[4], AD9226_0_BITS_r[3], AD9226_0_BITS_r[2], AD9226_0_BITS_r[1], AD9226_0_BITS_r[0],  hex
AD9226_1_BITS_r[11..0] =, AD9226_1_BITS_r[11], AD9226_1_BITS_r[10], AD9226_1_BITS_r[9], AD9226_1_BITS_r[8], AD9226_1_BITS_r[7], AD9226_1_BITS_r[6], AD9226_1_BITS_r[5], AD9226_1_BITS_r[4], AD9226_1_BITS_r[3], AD9226_1_BITS_r[2], AD9226_1_BITS_r[1], AD9226_1_BITS_r[0],  signed decimal

Data:
time unit: s, AD9226_0_BITS_r[11..0], AD9226_0_BITS_r[11], AD9226_0_BITS_r[10], AD9226_0_BITS_r[9], AD9226_0_BITS_r[8], AD9226_0_BITS_r[7], AD9226_0_BITS_r[6], AD9226_0_BITS_r[5], AD9226_0_BITS_r[4], AD9226_0_BITS_r[3], AD9226_0_BITS_r[2], AD9226_0_BITS_r[1], AD9226_0_BITS_r[0], AD9226_1_BITS_r[11..0], AD9226_1_BITS_r[11], AD9226_1_BITS_r[10], AD9226_1_BITS_r[9], AD9226_1_BITS_r[8], AD9226_1_BITS_r[7], AD9226_1_BITS_r[6], AD9226_1_BITS_r[5], AD9226_1_BITS_r[4], AD9226_1_BITS_r[3], AD9226_1_BITS_r[2], AD9226_1_BITS_r[1], AD9226_1_BITS_r[0], start_cor_r, 
0, XXX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
12212, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12213, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12214, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12215, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
12216, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
12217, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 106, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
12218, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 106, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
12219, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 102, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
12220, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 103, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 
12221, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 104, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
12222, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
12223, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12224, 140, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12225, 13E, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12226, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12227, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
12228, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
12229, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
12230, 12A, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
12231, 12D, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
12232, 12B, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
12233, 12E, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
12234, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12235, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12236, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
12237, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 123, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
12238, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
12239, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
12240, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
12241, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12242, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
12243, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
12244, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
12245, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
12246, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 101, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 
12247, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 99, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 
12248, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
12249, 13E, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
12250, 13E, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
12251, 140, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12252, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
12253, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12254, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
12255, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12256, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
12257, 12F, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
12258, 12E, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
12259, 12C, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
12260, 12A, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
12261, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12262, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12263, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 124, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
12264, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 126, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 
12265, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
12266, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12267, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12268, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12269, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12270, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12271, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
12272, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 
12273, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 104, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
12274, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 103, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 
12275, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 103, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 
12276, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 
12277, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
12278, 13F, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
12279, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
12280, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
12281, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12282, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
12283, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
12284, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
12285, 12F, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
12286, 12A, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
12287, 12B, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
12288, 128, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12289, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
12290, 12E, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12291, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12292, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12293, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12294, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12295, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
12296, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12297, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12298, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
12299, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
12300, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 
12301, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 104, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
12302, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 98, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
12303, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 101, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 
12304, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
12305, 13E, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
12306, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
12307, 140, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12308, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12309, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12310, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
12311, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
12312, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
12313, 129, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
12314, 129, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
12315, 12A, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
12316, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12317, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
12318, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 123, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
12319, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 127, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 
12320, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
12321, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 123, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
12322, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12323, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12324, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12325, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12326, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
12327, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
12328, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 105, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 
12329, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 103, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 
12330, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 101, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 
12331, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 105, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 
12332, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 105, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 
12333, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
12334, 13F, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12335, 13F, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12336, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12337, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
12338, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12339, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
12340, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
12341, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
12342, 129, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 
12343, 12B, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
12344, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
12345, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12346, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
12347, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 125, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 
12348, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12349, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12350, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
12351, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12352, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
12353, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
12354, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
12355, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
12356, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 103, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 
12357, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 103, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 
12358, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 
12359, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 103, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 
12360, 13E, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 
12361, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
12362, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
