Groups:
Filter:Filter_0_inst|Filter_bits[11..0] =, Filter:Filter_0_inst|Filter_bits[11], Filter:Filter_0_inst|Filter_bits[10], Filter:Filter_0_inst|Filter_bits[9], Filter:Filter_0_inst|Filter_bits[8], Filter:Filter_0_inst|Filter_bits[7], Filter:Filter_0_inst|Filter_bits[6], Filter:Filter_0_inst|Filter_bits[5], Filter:Filter_0_inst|Filter_bits[4], Filter:Filter_0_inst|Filter_bits[3], Filter:Filter_0_inst|Filter_bits[2], Filter:Filter_0_inst|Filter_bits[1], Filter:Filter_0_inst|Filter_bits[0],  signed decimal

Data:
time unit: s, Filter:Filter_0_inst|Filter_bits[11..0], Filter:Filter_0_inst|Filter_bits[11], Filter:Filter_0_inst|Filter_bits[10], Filter:Filter_0_inst|Filter_bits[9], Filter:Filter_0_inst|Filter_bits[8], Filter:Filter_0_inst|Filter_bits[7], Filter:Filter_0_inst|Filter_bits[6], Filter:Filter_0_inst|Filter_bits[5], Filter:Filter_0_inst|Filter_bits[4], Filter:Filter_0_inst|Filter_bits[3], Filter:Filter_0_inst|Filter_bits[2], Filter:Filter_0_inst|Filter_bits[1], Filter:Filter_0_inst|Filter_bits[0], 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, 
3716, 27, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 
3717, 32, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
3718, 37, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 
3719, 40, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 
3720, 41, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 
3721, 40, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 
3722, 38, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
3723, 34, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
3724, 28, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 
3725, 21, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 
3726, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
3727, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
3728, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
3729, -11, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 
3730, -18, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
3731, -25, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 
3732, -30, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
3733, -33, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
3734, -35, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 
3735, -35, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 
3736, -33, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
3737, -29, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 
3738, -23, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 
3739, -16, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
3740, -9, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 
3741, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
3742, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 
3743, 16, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
3744, 23, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 
3745, 30, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 
3746, 35, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 
3747, 39, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 
3748, 41, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 
3749, 41, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 
3750, 40, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 
3751, 36, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 
3752, 31, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 
3753, 25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 
3754, 18, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
3755, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
3756, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
3757, -6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
3758, -13, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 
3759, -20, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
3760, -26, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
3761, -30, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
3762, -32, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
3763, -33, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
3764, -32, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
3765, -29, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 
3766, -24, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
3767, -19, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 
3768, -12, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
3769, -5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
3770, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
3771, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
3772, 17, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 
3773, 24, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 
3774, 30, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 
3775, 34, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
3776, 37, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 
3777, 38, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
3778, 37, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 
3779, 35, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 
3780, 31, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 
3781, 26, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
3782, 20, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 
3783, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
3784, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
3785, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
3786, -8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 
3787, -14, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
3788, -19, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 
3789, -23, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 
3790, -26, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
3791, -27, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 
3792, -26, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
3793, -24, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
3794, -21, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 
3795, -16, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
3796, -11, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 
3797, -6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
3798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
3799, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
3800, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 
3801, 18, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
3802, 22, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
3803, 26, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
3804, 29, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 
3805, 30, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 
3806, 30, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 
3807, 29, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 
3808, 26, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
3809, 22, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
3810, 17, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 
3811, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 
3812, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
3813, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
3814, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
3815, -10, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
3816, -14, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
3817, -18, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
3818, -20, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
3819, -22, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
3820, -21, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 
3821, -20, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
3822, -17, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 
3823, -14, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
3824, -9, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 
3825, -5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
3826, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
3827, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
3828, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
3829, 16, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
3830, 20, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 
3831, 24, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 
3832, 26, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
3833, 27, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 
3834, 27, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 
3835, 26, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
3836, 23, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 
3837, 19, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 
3838, 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
3839, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
3840, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
3841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
3842, -5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
3843, -10, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
3844, -15, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 
3845, -18, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
3846, -20, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
3847, -21, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 
3848, -20, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
3849, -18, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
3850, -15, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 
3851, -11, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 
3852, -5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
3853, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
3854, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
3855, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
3856, 18, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
3857, 23, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 
3858, 27, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 
3859, 29, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 
3860, 30, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 
3861, 29, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 
3862, 27, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 
3863, 23, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 
3864, 18, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
3865, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 
3866, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
3867, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
3868, -7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 
3869, -12, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
3870, -17, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 
3871, -20, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
3872, -22, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
3873, -23, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 
3874, -22, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
3875, -20, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
3876, -16, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 
3877, -11, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 
3878, -5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
3879, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
3880, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
3881, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
3882, 18, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
3883, 22, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
3884, 26, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
3885, 28, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 
3886, 30, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 
3887, 30, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 
3888, 28, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 
3889, 26, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
3890, 22, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
3891, 17, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 
3892, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
3893, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
3894, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
3895, -7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 
3896, -13, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 
3897, -18, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 
3898, -22, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 
3899, -25, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 
3900, -26, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
3901, -26, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 
3902, -25, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 
3903, -21, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 
3904, -17, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 
3905, -11, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 
3906, -4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
3907, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 
3908, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
3909, 17, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 
3910, 24, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 
3911, 29, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 
3912, 33, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 
3913, 36, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 
3914, 37, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 
3915, 36, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 
3916, 34, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
3917, 30, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 
3918, 24, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 
3919, 17, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 
3920, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 
3921, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
3922, -6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
3923, -13, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 
3924, -20, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
3925, -25, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 
3926, -29, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 
3927, -31, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 
3928, -32, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
3929, -31, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 
3930, -28, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
3931, -23, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 
3932, -17, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 
3933, -10, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
3934, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
3935, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
3936, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 
3937, 22, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
3938, 29, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 
3939, 34, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
3940, 39, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 
3941, 41, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 
3942, 42, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 
3943, 41, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 
3944, 37, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 
3945, 32, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
3946, 26, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
3947, 18, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
3948, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
3949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
3950, -9, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 
3951, -17, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 
3952, -25, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 
3953, -30, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
3954, -35, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 
3955, -37, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 
3956, -37, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 
3957, -36, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
3958, -32, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
3959, -27, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 
3960, -20, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
3961, -12, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
3962, -3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
3963, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
3964, 16, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
3965, 24, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 
3966, 32, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
3967, 38, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
3968, 43, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 
3969, 46, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 
3970, 47, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 
3971, 46, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 
3972, 42, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 
3973, 37, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 
3974, 30, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 
3975, 22, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
3976, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
3977, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
3978, -6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
3979, -15, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 
3980, -23, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 
3981, -30, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
3982, -35, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 
3983, -39, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 
3984, -41, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 
3985, -40, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
3986, -38, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
3987, -34, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 
3988, -28, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
3989, -20, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 
3990, -12, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
3991, -2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
3992, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
3993, 17, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 
3994, 25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 
3995, 33, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 
3996, 40, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 
3997, 44, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 
3998, 47, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 
3999, 48, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 
4000, 46, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 
4001, 43, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 
4002, 38, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
4003, 31, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 
4004, 22, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
4005, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
4006, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
4007, -6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
4008, -15, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 
4009, -23, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 
4010, -30, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 
4011, -35, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 
4012, -38, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
4013, -40, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
4014, -39, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 
4015, -36, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
4016, -32, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
4017, -25, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 
4018, -17, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 
