Groups:
AD9226_0_BITS[11..0] =, AD9226_0_BITS[11], AD9226_0_BITS[10], AD9226_0_BITS[9], AD9226_0_BITS[8], AD9226_0_BITS[7], AD9226_0_BITS[6], AD9226_0_BITS[5], AD9226_0_BITS[4], AD9226_0_BITS[3], AD9226_0_BITS[2], AD9226_0_BITS[1], AD9226_0_BITS[0],  hex
AD9226_1_BITS[11..0] =, AD9226_1_BITS[11], AD9226_1_BITS[10], AD9226_1_BITS[9], AD9226_1_BITS[8], AD9226_1_BITS[7], AD9226_1_BITS[6], AD9226_1_BITS[5], AD9226_1_BITS[4], AD9226_1_BITS[3], AD9226_1_BITS[2], AD9226_1_BITS[1], AD9226_1_BITS[0],  hex

Data:
time unit: s, AD9226_0_BITS[11..0], AD9226_0_BITS[11], AD9226_0_BITS[10], AD9226_0_BITS[9], AD9226_0_BITS[8], AD9226_0_BITS[7], AD9226_0_BITS[6], AD9226_0_BITS[5], AD9226_0_BITS[4], AD9226_0_BITS[3], AD9226_0_BITS[2], AD9226_0_BITS[1], AD9226_0_BITS[0], AD9226_1_BITS[11..0], AD9226_1_BITS[11], AD9226_1_BITS[10], AD9226_1_BITS[9], AD9226_1_BITS[8], AD9226_1_BITS[7], AD9226_1_BITS[6], AD9226_1_BITS[5], AD9226_1_BITS[4], AD9226_1_BITS[3], AD9226_1_BITS[2], AD9226_1_BITS[1], AD9226_1_BITS[0], 
0, XXX, X, X, X, X, X, X, X, X, X, X, X, X, XXX, X, X, X, X, X, X, X, X, X, X, X, X, 
3632, 05E, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0FC, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
3633, 066, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0F7, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
3634, 070, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 101, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 
3635, 07D, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 10D, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 
3636, 0A8, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 117, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
3637, 0B8, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 12B, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 
3638, 0A1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 
3639, 0A8, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 15A, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 
3640, 0BF, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 16F, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 
3641, 0AE, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 180, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 
3642, 0A4, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 187, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 
3643, 070, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 176, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 
3644, 0E8, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 166, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 
3645, 05E, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 15C, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
3646, 05A, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 157, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 
3647, 05A, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 150, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
3648, 05E, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 146, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
3649, 068, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 140, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 
3650, 070, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 
3651, 06E, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
3652, 06F, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 12B, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 
3653, 069, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 122, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
3654, 066, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 119, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
3655, 059, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 115, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 
3656, 05C, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 119, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
3657, 059, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 10E, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
3658, 055, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 106, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 
3659, 05E, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0FB, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 
3660, 063, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0FF, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 
3661, 066, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0FD, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 
3662, 073, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 107, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
3663, 07A, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 10C, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
3664, 0AD, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 11D, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 
3665, 0BC, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 12C, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 
3666, 0A6, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 143, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 
3667, 0A4, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 15B, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 
3668, 09D, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 174, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
3669, 0AB, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 17F, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 
3670, 07D, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 183, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 
3671, 06E, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 173, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 
3672, 067, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 166, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 
3673, 05C, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 15C, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
3674, 05A, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 157, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 
3675, 058, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 14F, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 
3676, 05D, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 148, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 
3677, 06B, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 13E, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 
3678, 0EE, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
3679, 06C, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 12D, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 
3680, 068, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 127, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 
3681, 067, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 11D, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 
3682, 060, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 115, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 
3683, 05C, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 116, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
3684, 057, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 113, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 
3685, 055, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 10F, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
3686, 05A, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 107, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
3687, 05E, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0FB, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 
3688, 062, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0F9, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
3689, 06D, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 100, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
3690, 072, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 10A, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
3691, 0A1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 115, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 
3692, 0B2, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 123, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 
3693, 0BF, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
3694, 0A8, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 148, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 
3695, 0A7, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 161, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 
3696, 0B9, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 177, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 
3697, 0A8, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 181, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 
3698, 07C, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 181, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 
3699, 06E, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 172, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 
3700, 0E4, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 163, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 
3701, 05A, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 158, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 
3702, 056, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 152, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
3703, 059, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 14A, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
3704, 060, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 142, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
3705, 06E, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 
3706, 070, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
3707, 06D, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 12F, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 
3708, 06B, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 121, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 
3709, 066, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 11A, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
3710, 05E, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 118, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
3711, 05D, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 116, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 
3712, 057, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 112, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
3713, 054, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 10D, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 
3714, 059, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 104, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
3715, 05F, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0FE, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
3716, 062, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0FB, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 
3717, 06C, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 103, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 
3718, 07B, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 107, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
3719, 0A6, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 115, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 
3720, 0B1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 121, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 
3721, 0BD, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
3722, 0A6, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 14A, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
3723, 0A3, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 168, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 
3724, 096, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 17F, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 
3725, 0AA, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 186, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 
3726, 07A, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 17C, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 
3727, 06D, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 16D, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 
3728, 05F, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 161, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 
3729, 057, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 157, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 
3730, 056, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 150, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
3731, 05B, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 14D, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 
3732, 063, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 140, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 
3733, 06C, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 
3734, 06E, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
3735, 069, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 129, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
3736, 06A, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 122, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
3737, 064, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 11B, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 
3738, 05E, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 118, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
3739, 057, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 117, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
3740, 051, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 10D, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 
3741, 053, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 106, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 
3742, 05F, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 101, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 
3743, 060, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0FD, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 
3744, 067, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0FB, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 
3745, 072, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 105, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
3746, 07C, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 10A, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
3747, 0A7, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 113, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 
3748, 0BA, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 125, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 
3749, 0A7, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 
3750, 0A7, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 155, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
3751, 0A0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 16E, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
3752, 091, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 185, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 
3753, 0A4, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 185, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 
3754, 073, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 17E, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 
3755, 06A, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 16F, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 
3756, 05A, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 15E, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 
3757, 058, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 159, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 
3758, 057, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 14F, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 
3759, 05E, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 149, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 
3760, 067, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 13F, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
3761, 06A, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
3762, 072, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 12F, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 
3763, 068, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 128, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
3764, 064, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 121, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 
3765, 05E, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 119, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
3766, 059, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 119, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
3767, 05C, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 11A, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
3768, 050, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 111, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
3769, 059, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 107, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
3770, 05D, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 100, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
3771, 061, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0F9, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
3772, 06E, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0FA, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
3773, 076, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 105, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
3774, 07E, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 10E, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
3775, 0AD, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 11C, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 
3776, 0BD, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
3777, 0A2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 141, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 
3778, 0A6, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 15D, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 
3779, 09D, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 175, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 
3780, 0AC, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 180, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 
3781, 07E, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 183, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 
3782, 073, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 17A, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
3783, 0EA, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 169, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 
3784, 05A, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 160, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
3785, 058, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 155, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
3786, 059, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 14A, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
3787, 062, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 149, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 
