Groups:
AD9226_0_BITS[11..0] =, AD9226_0_BITS[11], AD9226_0_BITS[10], AD9226_0_BITS[9], AD9226_0_BITS[8], AD9226_0_BITS[7], AD9226_0_BITS[6], AD9226_0_BITS[5], AD9226_0_BITS[4], AD9226_0_BITS[3], AD9226_0_BITS[2], AD9226_0_BITS[1], AD9226_0_BITS[0],  signed decimal
AD9226_1_BITS[11..0] =, AD9226_1_BITS[11], AD9226_1_BITS[10], AD9226_1_BITS[9], AD9226_1_BITS[8], AD9226_1_BITS[7], AD9226_1_BITS[6], AD9226_1_BITS[5], AD9226_1_BITS[4], AD9226_1_BITS[3], AD9226_1_BITS[2], AD9226_1_BITS[1], AD9226_1_BITS[0],  signed decimal

Data:
time unit: s, AD9226_0_BITS[11..0], AD9226_0_BITS[11], AD9226_0_BITS[10], AD9226_0_BITS[9], AD9226_0_BITS[8], AD9226_0_BITS[7], AD9226_0_BITS[6], AD9226_0_BITS[5], AD9226_0_BITS[4], AD9226_0_BITS[3], AD9226_0_BITS[2], AD9226_0_BITS[1], AD9226_0_BITS[0], AD9226_1_BITS[11..0], AD9226_1_BITS[11], AD9226_1_BITS[10], AD9226_1_BITS[9], AD9226_1_BITS[8], AD9226_1_BITS[7], AD9226_1_BITS[6], AD9226_1_BITS[5], AD9226_1_BITS[4], AD9226_1_BITS[3], AD9226_1_BITS[2], AD9226_1_BITS[1], AD9226_1_BITS[0], 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
1942, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1943, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 313, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 
1944, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 313, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 
1945, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1946, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1947, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 
1948, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1949, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1950, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 
1951, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
1952, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
1953, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1954, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1955, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
1956, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1957, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
1958, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
1959, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
1960, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
1961, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 
1962, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 314, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
1963, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 
1964, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
1965, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 
1966, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 315, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 
1967, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1968, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 315, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 
1969, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 313, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 
1970, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 312, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
1971, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 
1972, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 312, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
1973, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1974, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
1975, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
1976, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
1977, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 313, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 
1978, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1979, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
1980, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1981, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 
1982, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 312, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
1983, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 313, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 
1984, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
1985, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 313, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 
1986, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 305, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 
1987, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
1988, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1989, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1990, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 312, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
1991, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 305, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 
1992, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 
1993, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1994, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 
1995, 102, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 
1996, 104, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
1997, 105, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 315, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 
1998, 106, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
1999, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 311, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 
2000, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
2001, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
2002, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 312, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 
2003, 123, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 305, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 
2004, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
2005, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 304, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
2006, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 302, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
2007, 131, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 304, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
2008, 137, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
2009, 129, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
2010, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 319, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
2011, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 326, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
2012, 102, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 330, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
2013, 91, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 333, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 
2014, 86, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 337, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 
2015, 88, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 333, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 
2016, 89, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 336, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
2017, 98, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 334, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 
2018, 99, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 324, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
2019, 102, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
2020, 105, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 299, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 
2021, 102, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 281, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
2022, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 280, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
2023, 105, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 274, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
2024, 106, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 282, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
2025, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 291, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 
2026, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 302, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
2027, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 309, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
2028, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 315, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 
2029, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 319, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
2030, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 315, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 
2031, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
2032, 128, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 303, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 
2033, 133, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 297, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
2034, 145, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 291, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 
2035, 156, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 297, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
2036, 152, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 302, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
2037, 142, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 316, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 
2038, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 325, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 
2039, 90, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 338, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
2040, 72, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 348, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
2041, 61, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 357, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 
2042, 53, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 361, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 
2043, 67, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 361, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 
2044, 84, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 349, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 
2045, 105, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 343, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 
2046, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 319, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
2047, 123, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 302, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
2048, 125, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 273, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
2049, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 255, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 
2050, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 251, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 
2051, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 260, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
2052, 105, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 277, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 
2053, 104, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 297, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
2054, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 322, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
2055, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 327, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 
2056, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 322, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
2057, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 310, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
2058, 126, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 292, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
2059, 135, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 281, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
2060, 145, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 280, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
2061, 164, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 281, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
2062, 173, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 292, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
2063, 177, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 308, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 
2064, 161, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 326, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
2065, 141, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 347, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 
2066, 102, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 367, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 
2067, 73, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 376, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 
2068, 43, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 380, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 
2069, 33, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 380, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 
2070, 41, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 381, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 
2071, 65, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 373, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 
2072, 86, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 354, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
2073, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 331, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
2074, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 305, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 
2075, 126, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 274, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
2076, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 252, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
2077, 101, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 238, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
2078, 89, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 234, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 
2079, 90, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 249, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
2080, 92, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 270, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 
2081, 98, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 294, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
2082, 104, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 313, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 
2083, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 307, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 
2084, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 294, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
2085, 125, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 279, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
2086, 131, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 265, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 
2087, 139, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 265, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 
2088, 155, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 275, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 
2089, 164, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 294, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 
2090, 175, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 317, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
2091, 170, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 341, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 
2092, 156, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 362, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 
2093, 126, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 372, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
2094, 90, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 372, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 
2095, 58, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 376, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 
2096, 39, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 371, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 
2097, 36, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 366, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 
2098, 57, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 361, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 
2099, 89, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 355, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 
2100, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 344, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 
