Groups:
AD9226_0_BITS_r[11..0] =, AD9226_0_BITS_r[11], AD9226_0_BITS_r[10], AD9226_0_BITS_r[9], AD9226_0_BITS_r[8], AD9226_0_BITS_r[7], AD9226_0_BITS_r[6], AD9226_0_BITS_r[5], AD9226_0_BITS_r[4], AD9226_0_BITS_r[3], AD9226_0_BITS_r[2], AD9226_0_BITS_r[1], AD9226_0_BITS_r[0],  hex
AD9226_1_BITS_r[11..0] =, AD9226_1_BITS_r[11], AD9226_1_BITS_r[10], AD9226_1_BITS_r[9], AD9226_1_BITS_r[8], AD9226_1_BITS_r[7], AD9226_1_BITS_r[6], AD9226_1_BITS_r[5], AD9226_1_BITS_r[4], AD9226_1_BITS_r[3], AD9226_1_BITS_r[2], AD9226_1_BITS_r[1], AD9226_1_BITS_r[0],  signed decimal

Data:
time unit: s, AD9226_0_BITS_r[11..0], AD9226_0_BITS_r[11], AD9226_0_BITS_r[10], AD9226_0_BITS_r[9], AD9226_0_BITS_r[8], AD9226_0_BITS_r[7], AD9226_0_BITS_r[6], AD9226_0_BITS_r[5], AD9226_0_BITS_r[4], AD9226_0_BITS_r[3], AD9226_0_BITS_r[2], AD9226_0_BITS_r[1], AD9226_0_BITS_r[0], AD9226_1_BITS_r[11..0], AD9226_1_BITS_r[11], AD9226_1_BITS_r[10], AD9226_1_BITS_r[9], AD9226_1_BITS_r[8], AD9226_1_BITS_r[7], AD9226_1_BITS_r[6], AD9226_1_BITS_r[5], AD9226_1_BITS_r[4], AD9226_1_BITS_r[3], AD9226_1_BITS_r[2], AD9226_1_BITS_r[1], AD9226_1_BITS_r[0], start_cor_r, 
0, XXX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
7040, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7041, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7042, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
7043, 12F, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7044, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7045, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7046, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7047, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7048, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7049, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7050, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
7051, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
7052, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7053, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7054, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
7055, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7056, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
7057, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7058, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7059, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
7060, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7061, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7062, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
7063, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
7064, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7065, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7066, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7067, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7068, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7069, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7070, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7071, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7072, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7073, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
7074, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7075, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7076, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7077, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7078, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
7079, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7080, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
7081, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7082, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
7083, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7084, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
7085, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7086, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
7087, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7088, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7089, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
7090, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7091, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7092, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7093, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7094, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
7095, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7096, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7097, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7098, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7099, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
7100, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
7101, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7102, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7103, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
7104, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7105, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7106, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7107, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7108, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
7109, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
7110, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7111, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7112, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
7113, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7114, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7115, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7116, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7117, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7118, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7119, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7120, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7121, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
7122, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
7123, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7124, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
7125, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7126, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7127, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7128, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
7129, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7130, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7131, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7132, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7133, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7134, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7135, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
7136, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7137, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7138, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7139, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7140, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7141, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7142, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7143, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7144, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
7145, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
7146, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7147, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
7148, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
7149, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7150, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7151, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7152, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7153, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7154, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
7155, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7156, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
7157, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
7158, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7159, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
7160, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
7161, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
7162, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7163, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7164, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
7165, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7166, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
7167, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
7168, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7169, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7170, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
7171, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7172, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7173, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7174, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7175, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7176, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7177, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7178, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
7179, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7180, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7181, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7182, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
7183, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
7184, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
7185, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
7186, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 124, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
7187, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
7188, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
7189, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7190, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
7191, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
